Mean_time	Mean_qlow	Mean_qup	Priors
t_n446	2384.677	1978.62	2771.53	0
t_n447	1784.439	1284.9	2278.6	0
t_n448	1518.799	1018.31	2037.97	0
t_n449	1308.516	812.48	1838.32	0
t_n450	1918.724	1428.16	2385.12	0
t_n451	1070.517	603	1616.96	0
t_n452	1993.422	1393.77	2539.92	0
t_n453	765.826	444.93	1217.03	0
t_n454	362.363	169.45	665.13	0
t_n455	2841.41	2584.57	3111.46	0
t_n456	2629.429	2394.9	2872.76	0
t_n457	1840.982	1715.06	1929.78	0
t_n458	1642.781	1392.49	1823.77	0
t_n459	1328.523	1072.52	1584.17	0
t_n460	951.09	766.9	1145.26	0
t_n461	766.197	515.36	1004.46	0
t_n462	604.964	593.31	610.85	0
t_n463	567.193	561.29	580.2	0
t_n464	387.521	222.52	513.77	0
t_n465	591.348	268.74	1055.9	0
t_n466	1776.31	1629.33	1887.53	0
t_n467	1688.321	1535.08	1820.58	0
t_n468	1482.967	1349.27	1612.58	0
t_n469	1354.3	1126.32	1531.92	0
t_n470	976.847	725.7	1238.54	0
t_n471	476.771	433.74	515.53	0
t_n472	239.562	211.29	256.01	0
t_n473	796.884	522.94	1085.79	0
t_n474	141.051	35.26	332.55	0
t_n475	1090.626	750.16	1369.55	0
t_n476	842.57	484.75	1180.85	0
t_n477	1386.101	1131.48	1609.86	0
t_n478	1262.971	935.18	1533.82	0
t_n479	680.807	360.58	1051.32	0
t_n480	805.445	595.2	1032.18	0
t_n481	413.824	184.03	788.6	0
t_n482	2011.351	1458.66	2456.57	0
t_n483	1819.774	1219.31	2329.97	0
t_n484	2581.786	2137.6	2938.42	0
t_n485	2278.582	1765.03	2697.9	0
t_n486	1015.606	590.97	1569.82	0
t_n487	486.357	220.29	897.51	0
t_n488	3111.331	2435.3	3608.26	0
t_n489	3012.697	2333.42	3527.2	0
t_n490	2072.49	1137.27	2912.9	0
t_n491	2137.846	1320.92	2890.8	0
